year,month,rank,net_worth,full_name,year of birth,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,self_made,wealth_status
2024,4,237,9.7 B,Joe Gebbia,1981,42,Male,United States,United States,Austin,Technology,TRUE,Increased
2024,4,237,9.7 B,Michael Kim,1963,60,Male,United States,South Korea,Seoul,Finance & Investments,TRUE,Remained Even
2024,4,237,9.7 B,Harry Stine,1941,82,Male,United States,United States,Adel,Food & Beverage,TRUE,Increased
2024,4,242,9.6 B,Marijke Mars,1964,59,Female,United States,United States,Los Angeles,Food & Beverage,FALSE,Remained Even
2024,4,242,9.6 B,Pamela Mars,1960,63,Female,United States,United States,Alexandria,Food & Beverage,FALSE,Remained Even
2024,4,242,9.6 B,Valerie Mars,1959,65,Female,United States,United States,New York,Food & Beverage,FALSE,Remained Even
2024,4,242,9.6 B,Victoria Mars,1956,67,Female,United States,United States,Philadelphia,Food & Beverage,FALSE,Remained Even
2024,4,242,9.6 B,Carrie Perrodo & family,1951,73,Female,France,United Kingdom,London,Energy,FALSE,Increased
2024,4,242,9.6 B,David Reuben,1938,85,Male,United Kingdom,United Kingdom,London,Real Estate,TRUE,Increased
2024,4,242,9.6 B,Simon Reuben,1941,82,Male,United Kingdom,Monaco,Monaco,Diversified,TRUE,Increased
2024,4,249,9.5 B,Denise Coates,1967,56,Female,United Kingdom,United Kingdom,Stoke-on-Trent,Gambling & Casinos,TRUE,Increased
2024,4,249,9.5 B,Christopher Hohn,1966,57,Male,United Kingdom,United Kingdom,London,Finance & Investments,TRUE,Increased
2024,4,249,9.5 B,Karel Komarek,1969,55,Male,Czech Republic,Switzerland,Verbier,Gambling & Casinos,TRUE,Increased
2024,4,249,9.5 B,John Morris,1948,76,Male,United States,United States,Springfield,Fashion & Retail,TRUE,Increased
2024,4,249,9.5 B,Nicky Oppenheimer & family,1945,78,Male,South Africa,South Africa,Johannesburg,Metals & Mining,FALSE,Increased
2024,4,249,9.5 B,Pankaj Patel,1953,71,Male,India,India,Ahmedabad,Healthcare,FALSE,Increased
2024,4,249,9.5 B,Xu Hang,1962,61,Male,Hong Kong,China,Shenzhen,Healthcare,TRUE,Decreased
2024,4,256,9.4 B,Laurent Dassault,1953,70,Male,France,France,Paris,Diversified,FALSE,Increased
2024,4,256,9.4 B,Thierry Dassault,1957,67,Male,France,France,Paris,Diversified,FALSE,Increased
2024,4,256,9.4 B,Tilman Fertitta,1957,66,Male,United States,United States,Houston,Food & Beverage,TRUE,Increased
2024,4,256,9.4 B,Marie-Hélène Habert-Dassault,1965,58,Female,France,France,Paris,Diversified,FALSE,Increased
2024,4,256,9.4 B,Daniel Kretinsky,1975,48,Male,Czech Republic,Czech Republic,Prague,Energy,TRUE,Increased
2024,4,256,9.4 B,Ludwig Merckle,1965,59,Male,Germany,Germany,Ulm,Finance & Investments,FALSE,Increased
2024,4,256,9.4 B,Zhang Zhidong,1972,52,Male,China,China,Shenzhen,Technology,TRUE,Decreased
2024,4,263,9.3 B,Andrei Guryev & family,1960,64,Male,Russia,Russia,Moscow,Manufacturing,TRUE,Decreased
2024,4,263,9.3 B,Sandra Ortega Mera,1968,55,Female,Spain,Spain,La Coruna,Fashion & Retail,FALSE,Increased
2024,4,263,9.3 B,Jim Pattison,1928,95,Male,Canada,Canada,Vancouver,Diversified,TRUE,Decreased
2024,4,266,9.2 B,Sunil Mittal,1957,66,Male,India,India,Delhi,Telecom,TRUE,Increased
2024,4,266,9.2 B,Robert F. Smith,1962,61,Male,United States,United States,Austin,Finance & Investments,TRUE,Increased
2024,4,266,9.2 B,Francine von Finck & family,1945,79,Female,Germany,Switzerland,Thurgau,Finance & Investments,FALSE,Increased
2024,4,270,9.1 B,Tom Gores,1964,59,Male,United States,United States,Beverly Hills,Finance & Investments,TRUE,Increased
2024,4,272,9.0 B,Dmitri Bukhman,1985,38,Male,Israel,United Kingdom,London,Media & Entertainment,TRUE,Increased
2024,4,272,9.0 B,Igor Bukhman,1982,42,Male,Israel,United Kingdom,London,Media & Entertainment,TRUE,Increased
2024,4,272,9.0 B,Ralph Lauren,1939,84,Male,United States,United States,New York,Fashion & Retail,TRUE,Increased
2024,4,272,9.0 B,Ramzi Musallam,1968,55,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,272,9.0 B,J. Christopher Reyes,1953,70,Male,United States,United States,Hobe Sound,Food & Beverage,TRUE,Increased
2024,4,272,9.0 B,Jude Reyes,1955,68,Male,United States,United States,Palm Beach,Food & Beverage,TRUE,Increased
2024,4,278,8.9 B,Jean-Michel Besnier,1967,56,Male,France,France,Laval,Food & Beverage,FALSE,Increased
2024,4,278,8.9 B,Marie Besnier Beauvalot,1980,43,Female,France,France,Laval,Food & Beverage,FALSE,Increased
2024,4,278,8.9 B,"Ernest Garcia, II.",1957,66,Male,United States,United States,Tempe,Automotive,TRUE,Increased
2024,4,278,8.9 B,Ivan Glasenberg,1957,67,Male,Switzerland,Switzerland,Ruschlikon,Metals & Mining,TRUE,Decreased
2024,4,278,8.9 B,Robert Rowling,1953,70,Male,United States,United States,Dallas,Service,FALSE,Increased
2024,4,278,8.9 B,"Jacques Saadé, Jr.",1971,52,Male,France,France,Marseille,Logistics,FALSE,Decreased
2024,4,278,8.9 B,Rodolphe Saadé,1970,54,Male,France,France,Marseille,Logistics,FALSE,Decreased
2024,4,278,8.9 B,Tanya Saadé Zeenny,1968,56,Female,France,France,Marseille,Logistics,FALSE,Decreased
2024,4,278,8.9 B,Carlos Alberto Sicupira & family,1948,76,Male,Brazil,Switzerland,St. Gallen,Food & Beverage,TRUE,Increased
2024,4,287,8.8 B,Alexander Otto,1967,56,Male,Germany,Germany,Hamburg,Real Estate,FALSE,Decreased
2024,4,287,8.8 B,Quek Leng Chan,1941,82,Male,Malaysia,Malaysia,Kuala Lumpur,Diversified,FALSE,Decreased
2024,4,287,8.8 B,Nassef Sawiris,1961,63,Male,Egypt,Egypt,Cairo,Construction & Engineering,FALSE,Increased
2024,4,287,8.8 B,Sun Piaoyang,1958,65,Male,China,China,Lianyungang,Healthcare,TRUE,Decreased
2024,4,287,8.8 B,Wang Xing,1979,45,Male,China,China,Beijing,Technology,TRUE,Decreased
2024,4,292,8.7 B,Orlando Bravo,1970,53,Male,United States,United States,Miami Beach,Finance & Investments,TRUE,Increased
2024,4,292,8.7 B,Ken Fisher,1950,73,Male,United States,United States,Dallas,Finance & Investments,TRUE,Increased
2024,4,292,8.7 B,Ken Langone,1935,88,Male,United States,United States,Sands Point,Finance & Investments,TRUE,Increased
2024,4,295,8.6 B,Piero Ferrari,1945,78,Male,Italy,Italy,Modena,Automotive,FALSE,Increased
2024,4,295,8.6 B,Liu Hanyuan,1964,60,Male,China,China,Chengdu,Food & Beverage,TRUE,Decreased
2024,4,295,8.6 B,Zhang Congyuan,1948,76,Male,Taiwan,Taiwan,Taoyuan,Fashion & Retail,TRUE,Increased
2024,4,298,8.5 B,Carl Bennet,1951,72,Male,Sweden,Sweden,Gothenberg,Finance & Investments,TRUE,Increased
2024,4,298,8.5 B,Rekha Jhunjhunwala,1963,60,Female,India,India,Mumbai,Finance & Investments,FALSE,Increased
2024,4,298,8.5 B,German Khan,1961,62,Male,Russia,Russia,Moscow,Energy,TRUE,Increased
2024,4,298,8.5 B,Pang Kang,1956,68,Male,China,China,Foshan,Food & Beverage,TRUE,Decreased
2024,4,298,8.5 B,Joseph Tsai,1964,60,Male,Canada,Hong Kong,Hong Kong,Technology,TRUE,Increased
2024,4,304,8.4 B,Arthur Blank,1942,81,Male,United States,United States,Atlanta,Sports,TRUE,Increased
2024,4,304,8.4 B,Josh Harris,1964,59,Male,United States,United States,Miami,Finance & Investments,TRUE,Increased
2024,4,304,8.4 B,Li Xiang,1981,42,Male,China,China,Beijing,Automotive,TRUE,Increased
2024,4,304,8.4 B,Sri Prakash Lohia,1952,71,Male,Indonesia,United Kingdom,London,Manufacturing,FALSE,Increased
2024,4,308,8.3 B,Iskander Makhmudov,1963,60,Male,Russia,Russia,Moscow,Metals & Mining,TRUE,Increased
2024,4,308,8.3 B,Steven Rales,1951,73,Male,United States,United States,Santa Barbara,Manufacturing,TRUE,Increased
2024,4,308,8.3 B,David Shaw,1951,73,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,308,8.3 B,Ivar Tollefsen,1961,62,Male,Norway,Norway,Oslo,Real Estate,TRUE,Increased
2024,4,312,8.2 B,Francis Choi,1947,76,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,TRUE,Remained Even
2024,4,312,8.2 B,Elisabeth DeLuca & family,1947,76,Female,United States,United States,Pompano Beach,Food & Beverage,FALSE,Increased
2024,4,312,8.2 B,Fredrik Lundberg,1951,72,Male,Sweden,Sweden,Stockholm,Real Estate,FALSE,Increased
2024,4,312,8.2 B,Ronda Stryker,1954,69,Female,United States,United States,Portage,Healthcare,FALSE,Increased
2024,4,312,8.2 B,Richard White,1955,69,Male,Australia,Australia,Sydney,Technology,TRUE,Increased
2024,4,317,8.1 B,Alejandro Baillères Gual & family,1961,63,Male,Mexico,Mexico,Mexico City,Diversified,FALSE,Increased
2024,4,317,8.1 B,"Paul Tudor Jones, II.",1954,69,Male,United States,United States,Palm Beach,Finance & Investments,TRUE,Increased
2024,4,317,8.1 B,Richard Kinder,1944,79,Male,United States,United States,Houston,Energy,TRUE,Increased
2024,4,317,8.1 B,Michael Otto,1943,80,Male,Germany,Germany,Hamburg,Fashion & Retail,FALSE,Decreased
2024,4,317,8.1 B,Leonard Stern,1938,86,Male,United States,United States,New York,Real Estate,FALSE,Increased
2024,4,322,8.0 B,Micky Arison,1949,74,Male,United States,United States,Bal Harbour,Service,FALSE,Increased
2024,4,322,8.0 B,Alain Bouchard,1949,75,Male,Canada,Canada,Montreal,Fashion & Retail,TRUE,Increased
2024,4,322,8.0 B,Chen Bang,1965,58,Male,China,China,Changsha,Healthcare,TRUE,Decreased
2024,4,322,8.0 B,Rocco Commisso,1949,74,Male,United States,United States,Saddle River,Telecom,TRUE,Increased
2024,4,322,8.0 B,David Geffen,1943,81,Male,United States,United States,Beverly Hills,Media & Entertainment,TRUE,Increased
2024,4,322,8.0 B,Jimmy Haslam,1954,70,Male,United States,United States,Knoxville,Fashion & Retail,FALSE,Increased
2024,4,322,8.0 B,Zheng Shuliang & family,1946,78,Female,China,China,Binzhou,Metals & Mining,FALSE,Decreased
2024,4,329,7.9 B,Michael Herz,1943,80,Male,Germany,Germany,Hamburg,Fashion & Retail,FALSE,Increased
2024,4,329,7.9 B,Wolfgang Herz,1951,73,Male,Germany,Germany,Hamburg,Fashion & Retail,FALSE,Increased
2024,4,329,7.9 B,Xu Shihui,1958,66,Male,China,China,Quanzhou,Food & Beverage,TRUE,Increased
2024,4,332,7.8 B,Tamara Gustavson,1961,62,Female,United States,United States,Lexington,Service,FALSE,Increased
2024,4,332,7.8 B,Guillaume Pousaz,1981,42,Male,Switzerland,United Kingdom,London,Finance & Investments,TRUE,Increased
2024,4,334,7.7 B,John Brown,1934,89,Male,United States,United States,Atlanta,Healthcare,TRUE,Increased
2024,4,334,7.7 B,Hasmukh Chudgar & family,1933,90,Male,India,India,Ahmedabad,Healthcare,TRUE,Increased
2024,4,334,7.7 B,Jaime Gilinski Bacal,1957,66,Male,Colombia,United Kingdom,London,Finance & Investments,FALSE,Increased
2024,4,334,7.7 B,Bruce Kovner,1945,79,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,334,7.7 B,Law Kar Po,1948,75,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,Increased
2024,4,334,7.7 B,Igor Olenicoff,1942,81,Male,United States,United States,Lighthouse Point,Real Estate,TRUE,Increased
2024,4,334,7.7 B,Pavel Tykac,1964,59,Male,Czech Republic,Czech Republic,Prague,Metals & Mining,TRUE,Decreased
2024,4,334,7.7 B,Anthony von Mandl,1950,74,Male,Canada,Canada,Vancouver,Food & Beverage,TRUE,Decreased
2024,4,334,7.7 B,Randa Duncan Williams,1961,62,Female,United States,United States,Houston,Energy,FALSE,Increased
2024,4,334,7.7 B,Zhong Huijuan,1961,63,Female,China,China,Shanghai,Healthcare,TRUE,Increased
2024,4,344,7.6 B,Dannine Avara,1964,60,Female,United States,United States,Houston,Energy,FALSE,Increased
2024,4,344,7.6 B,Charles Butt,1938,86,Male,United States,United States,San Antonio,Fashion & Retail,FALSE,Increased
2024,4,344,7.6 B,Scott Duncan,1982,41,Male,United States,United States,Houston,Energy,FALSE,Increased
2024,4,344,7.6 B,Milane Frantz,1969,54,Female,United States,United States,Houston,Energy,FALSE,Increased
2024,4,344,7.6 B,Thomas Hagen,1936,88,Male,United States,United States,Erie,Finance & Investments,FALSE,Increased
2024,4,344,7.6 B,Massimiliana Landini Aleotti & family,1943,81,Female,Italy,Italy,Fiesole,Healthcare,FALSE,Increased
2024,4,344,7.6 B,Fernando Roberto Moreira Salles,1946,77,Male,Brazil,Brazil,Sao Paulo,Diversified,FALSE,Increased
2024,4,344,7.6 B,David Steward,1951,72,Male,United States,United States,St. Louis,Technology,TRUE,Increased
2024,4,344,7.6 B,Wang Liping & family,1966,58,Male,China,China,Changzhou,Manufacturing,TRUE,Decreased
2024,4,344,7.6 B,M.A. Yusuff Ali,1955,68,Male,India,United Arab Emirates,Abu Dhabi,Fashion & Retail,TRUE,Increased
2024,4,354,7.5 B,Anthony Bamford & family,1945,78,Male,United Kingdom,United Kingdom,Gloucestershire,Construction & Engineering,FALSE,Increased
2024,4,354,7.5 B,Terry Gou,1950,73,Male,Taiwan,Taiwan,Taipei,Technology,TRUE,Increased
2024,4,354,7.5 B,Jeff Greene,1954,69,Male,United States,United States,Palm Beach,Real Estate,TRUE,Increased
2024,4,354,7.5 B,Peter Thiel,1967,56,Male,United States,United States,Los Angeles,Finance & Investments,TRUE,Increased
2024,4,358,7.4 B,Tatyana Bakalchuk,1975,48,Female,Russia,Russia,Moscow region,Fashion & Retail,TRUE,Decreased
2024,4,358,7.4 B,Juergen Blickle,1947,77,Male,Germany,Germany,Bruchsal,Manufacturing,FALSE,Increased
2024,4,358,7.4 B,Judy Faulkner,1943,80,Female,United States,United States,Madison,Technology,TRUE,Increased
2024,4,358,7.4 B,Jonathan Gray,1970,54,Male,United States,United States,New York,Finance & Investments,TRUE,Increased
2024,4,358,7.4 B,Don Hankey,1943,80,Male,United States,United States,Malibu,Finance & Investments,TRUE,Increased
2024,4,358,7.4 B,Niels Peter Louis-Hansen,1947,76,Male,Denmark,Denmark,Humlebaek,Healthcare,FALSE,Increased
2024,4,364,7.3 B,Pauline MacMillan Keinath,1934,90,Female,United States,United States,St. Louis,Food & Beverage,FALSE,Increased
2024,4,364,7.3 B,John Overdeck,1969,54,Male,United States,United States,Millburn,Finance & Investments,TRUE,Increased
2024,4,364,7.3 B,Frederik Paulsen,1950,73,Male,Sweden,Switzerland,Lausanne,Healthcare,FALSE,Increased
2024,4,364,7.3 B,Jean Salata,1965,58,Male,Chile,Hong Kong,Hong Kong,Finance & Investments,TRUE,Increased
2024,4,364,7.3 B,Luis Carlos Sarmiento,1933,91,Male,Colombia,Colombia,Bogota,Finance & Investments,TRUE,Increased
2024,4,364,7.3 B,Reinhold Schmieding,1955,69,Male,United States,United States,Naples,Healthcare,TRUE,Decreased
2024,4,364,7.3 B,Seo Jung-jin,1957,66,Male,South Korea,South Korea,Seoul,Healthcare,TRUE,Increased
2024,4,364,7.3 B,David Siegel,1961,62,Male,United States,United States,Scarsdale,Finance & Investments,TRUE,Increased
2024,4,364,7.3 B,Charles Simonyi,1948,75,Male,United States,United States,Medina,Technology,TRUE,Increased
2024,4,373,7.2 B,Stephen Bisciotti,1960,63,Male,United States,United States,Hobe Sound,Sports,TRUE,Increased
2024,4,373,7.2 B,John Collison,1990,33,Male,Ireland,United States,San Francisco,Technology,TRUE,Increased
2024,4,373,7.2 B,Patrick Collison,1988,35,Male,Ireland,United States,San Francisco,Technology,TRUE,Increased
2024,4,373,7.2 B,Andreas Halvorsen,1961,62,Male,Norway,United States,Darien,Finance & Investments,TRUE,Increased
2024,4,373,7.2 B,Ray Lee Hunt,1943,80,Male,United States,United States,Dallas,Energy,FALSE,Increased
2024,4,373,7.2 B,Nathan Kirsh,1932,92,Male,Eswatini (Swaziland),Eswatini (Swaziland),Ezulwini,Fashion & Retail,TRUE,Increased
2024,4,373,7.2 B,Douglas Leone,1957,66,Male,United States,United States,Atherton,Finance & Investments,TRUE,Increased
2024,4,373,7.2 B,Philip Ng,1959,65,Male,Singapore,Singapore,Singapore,Real Estate,FALSE,Decreased
2024,4,373,7.2 B,Finn Rausing,1955,69,Male,Sweden,United Kingdom,London,Food & Beverage,FALSE,Decreased
2024,4,373,7.2 B,Jorn Rausing,1960,64,Male,Sweden,United Kingdom,Surrey,Food & Beverage,FALSE,Decreased
2024,4,373,7.2 B,Kirsten Rausing,1952,71,Female,Sweden,United Kingdom,Newmarket,Food & Beverage,FALSE,Decreased
2024,4,373,7.2 B,"Robert Rich, Jr.",1941,83,Male,United States,United States,Islamorada,Food & Beverage,FALSE,Increased
2024,4,385,7.1 B,Johann Graf,1947,77,Male,Austria,Austria,Vienna,Gambling & Casinos,TRUE,Remained Even
2024,4,385,7.1 B,Pedro Moreira Salles,1959,64,Male,Brazil,Brazil,Sao Paulo,Diversified,FALSE,Increased
2024,4,385,7.1 B,Robert Ng,1952,72,Male,Singapore,Singapore,Singapore,Real Estate,FALSE,Decreased
2024,4,385,7.1 B,"Edward Roski, Jr.",1938,85,Male,United States,United States,Los Angeles,Real Estate,FALSE,Increased
2024,4,385,7.1 B,Nadia Thiele,1976,48,Female,Germany,Germany,Munich,Finance & Investments,FALSE,Increased
2024,4,385,7.1 B,Wang Yusuo & family,1964,60,Male,China,China,Langfang,Energy,TRUE,Increased
2024,4,391,7.0 B,Edythe Broad & family,1936,88,Female,United States,United States,Los Angeles,Diversified,FALSE,Increased
2024,4,391,7.0 B,Gopikishan Damani,1958,66,Male,India,India,Mumbai,Fashion & Retail,TRUE,Increased
2024,4,391,7.0 B,Arthur Dantchik,1957,66,Male,United States,United States,Gladwyne,Finance & Investments,TRUE,Decreased
2024,4,391,7.0 B,Thomas Schmidheiny,1945,78,Male,Switzerland,Switzerland,Jona,Construction & Engineering,FALSE,Increased
2024,4,391,7.0 B,Sergio Stevanato & family,1943,81,Male,Italy,Italy,Venice,Healthcare,TRUE,Increased
2024,4,391,7.0 B,Viktor Vekselberg,1957,66,Male,Russia,Russia,Moscow,Diversified,TRUE,Increased
2024,4,391,7.0 B,Dennis Washington,1934,89,Male,United States,United States,Missoula,Logistics,TRUE,Increased
2024,4,398,6.9 B,John Grayken,1956,67,Male,Ireland,United Kingdom,London,Finance & Investments,TRUE,Increased
2024,4,398,6.9 B,Viktor Kharitonin,1972,51,Male,Russia,Russia,Moscow,Healthcare,TRUE,Increased
2024,4,398,6.9 B,Tobi Lutke,1980,43,Male,Canada,Canada,Toronto,Technology,TRUE,Increased
2024,4,398,6.9 B,Stefano Pessina,1941,82,Male,Monaco,Monaco,Monte Carlo,Fashion & Retail,FALSE,Decreased
2024,4,398,6.9 B,Michal Solowow,1962,61,Male,Poland,Poland,Kielce,Finance & Investments,TRUE,Increased
2024,4,403,6.8 B,Benu Gopal Bangur,1931,92,Male,India,India,Kolkata,Manufacturing,FALSE,Decreased
2024,4,403,6.8 B,Bert Beveridge,1962,62,Male,United States,United States,Austin,Food & Beverage,TRUE,Increased
2024,4,403,6.8 B,Lin Muqin & family,1964,60,Male,China,China,Shenzhen,Food & Beverage,TRUE,Increased
2024,4,403,6.8 B,Terrence Pegula,1951,73,Male,United States,United States,Boca Raton,Energy,TRUE,Increased
2024,4,403,6.8 B,Wang Laisheng,1964,59,Male,Hong Kong,China,Shenzhen,Technology,TRUE,Remained Even
2024,4,403,6.8 B,Chip Wilson,1957,67,Male,Canada,Canada,Vancouver,Fashion & Retail,TRUE,Increased
2024,4,409,6.7 B,Mike Adenuga,1953,70,Male,Nigeria,Nigeria,Lagos,Diversified,TRUE,Increased
2024,4,409,6.7 B,Vinod Khosla,1955,69,Male,United States,United States,Portola Valley,Technology,TRUE,Increased
2024,4,409,6.7 B,Vikram Lal & family,1942,82,Male,India,India,Delhi,Automotive,FALSE,Increased
2024,4,409,6.7 B,Thomas Pritzker,1950,73,Male,United States,United States,Chicago,Finance & Investments,FALSE,Increased
2024,4,409,6.7 B,Andrei Skoch & family,1966,58,Male,Russia,Russia,Moscow,Metals & Mining,TRUE,Decreased
2024,4,409,6.7 B,Lynsi Snyder,1982,41,Female,United States,United States,Glendora,Food & Beverage,FALSE,Increased
2024,4,409,6.7 B,George Soros,1930,93,Male,United States,United States,Katonah,Finance & Investments,TRUE,Remained Even
2024,4,409,6.7 B,Radovan Vitek,1971,52,Male,Czech Republic,Switzerland,Crans Montana,Real Estate,TRUE,Increased
2024,4,417,6.6 B,Jason Chang,1944,79,Male,Singapore,Taiwan,Taipei,Technology,TRUE,Increased
2024,4,417,6.6 B,Chen Jianhua,1971,53,Male,China,China,Suzhou,Manufacturing,TRUE,Decreased
2024,4,417,6.6 B,Andre Esteves,1968,55,Male,Brazil,Brazil,Sao paulo,Finance & Investments,TRUE,Increased
2024,4,417,6.6 B,Alexei Kuzmichev,1962,61,Male,Russia,France,Paris,Energy,TRUE,Increased
2024,4,417,6.6 B,Alain Merieux & family,1938,86,Male,France,France,Lyon,Healthcare,FALSE,Increased
